text_stemmed_x,sentiment_score_googleNLP,sentiment_googleNLP,text_stemmed_y,sentiment_score_indoBERT,sentiment_indoBERT
aplikasi alami bug seringkali gagal tampil nilai milik badge ganggu alam guna bug kembang perangkat lunak salah muncul rusak kesan positif guna aplikasi aplikasi tuju kerja didik salah tampil nilai serius ganggu produktivitas guna sebab frustrasi badge tampil sulit guna paham notifikasi tugas selesai akibat guna lewat informasi tugas selesai kembang keras identifikasi baik bug nilai tampil badge fungsi kualitas perangkat lunak kunci menjag,-1,-1,aplikasi alami bug seringkali gagal tampil nilai milik badge ganggu alam guna bug kembang perangkat lunak salah muncul rusak kesan positif guna aplikasi aplikasi tuju kerja didik salah tampil nilai serius ganggu produktivitas guna sebab frustrasi badge tampil sulit guna paham notifikasi tugas selesai akibat guna lewat informasi tugas selesai kembang keras identifikasi baik bug nilai tampil badge fungsi kualitas perangkat lunak kunci menjag,0.9292495250701904,-1
modelling bikin menang aju judul tipe orang ajar software butuh tuntut cepat paham deadline stres gapapa suka ajar software editing tambah skil suka telmi lot susah hafalin shortcut chaos mbak asprak puool wes bantu proses revisi,1,1,modelling bikin menang aju judul tipe orang ajar software butuh tuntut cepat paham deadline stres gapapa suka ajar software editing tambah skil suka telmi lot susah hafalin shortcut chaos mbak asprak puool wes bantu proses revisi,0.9641985893249512,-1
pilih judul sesuai mampu sih pilih ac judul pas bikin susah atas menang dikit proses bikin,-1,-1,pilih judul sesuai mampu sih pilih ac judul pas bikin susah atas menang dikit proses bikin,0.87296462059021,-1
modeling tugas sagat paham sagat buta blender ajar blender erti,0,-1,modeling tugas sagat paham sagat buta blender ajar blender erti,0.9618268013000488,-1
tementemen coloring texturing sih mudah ya mudah mudah tahan produk pakai texturing aplikasi tekstur objek turut lumayan mudah susah cari tekstur cocok produk ku,1,1,tementemen coloring texturing sih mudah ya mudah mudah tahan produk pakai texturing aplikasi tekstur objek turut lumayan mudah susah cari tekstur cocok produk ku,0.9785659909248352,1
semangat bab 4 moga asprak enak nan hati moga laptop tahan bab 2 kayak laptop deh give up yuk semangat yuk laptop ku,1,1,semangat bab 4 moga asprak enak nan hati moga laptop tahan bab 2 kayak laptop deh give up yuk semangat yuk laptop ku,0.9597685933113098,1
ngerjainnya santuy slow hehe proses start orang beda beda ya santuy we,1,1,ngerjainnya santuy slow hehe proses start orang beda beda ya santuy we,0.4927148222923279,1
aju judul bingung aju judul aju judul terima alhasil pakai judul produk,0,-1,aju judul bingung aju judul aju judul terima alhasil pakai judul produk,0.9760032296180724,-1
bab modeling jujur sulit alas utama ajar buka blender ajar mandiri teman selesai bab revisi,-1,-1,bab modeling jujur sulit alas utama ajar buka blender ajar mandiri teman selesai bab revisi,0.96023291349411,-1
tugas 3d mana tugas tantang sulit kerja mana noben nya lulus ips,-1,-1,tugas 3d mana tugas tantang sulit kerja mana noben nya lulus ips,0.9924752116203308,-1
bismillah bisaawalau revisi bab sebelmya kait bab moga mudah bab lighting,0,1,bismillah bisaawalau revisi bab sebelmya kait bab moga mudah bab lighting,0.8821349143981934,1
beri lighting lumayan mudah beri cahaya susah beri lighting lumayan suka sulit,0,-1,beri lighting lumayan mudah beri cahaya susah beri lighting lumayan suka sulit,0.6033876538276672,1
mata kuliah inovasi media grafis visual project 3d bab 4 lumayan mudah kerja,1,1,mata kuliah inovasi media grafis visual project 3d bab 4 lumayan mudah kerja,0.932991862297058,1
materi rumit materi enjoy materi tekan guna warna tekstur senang kerja,1,1,materi rumit materi enjoy materi tekan guna warna tekstur senang kerja,0.9639875292778016,-1
sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar,-1,-1,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar,0.5972342491149902,1
lighting seru gampang teliti asprak ramah bintang 5 terimakasih danish bantu,1,1,lighting seru gampang teliti asprak ramah bintang 5 terimakasih danish bantu,0.9808138012886048,1
asprak nya lighting lumayan mudah lumayan cepat selesai alhamdulillah lancar,1,1,asprak nya lighting lumayan mudah lumayan cepat selesai alhamdulillah lancar,0.9887131452560424,1
blender aplikasi asing mipa original ajar blender senang ngeri ngeri sedap senang ajar blender tarik blender ilmu wawas alam erti betapa hebat orangorang balik animasi 3d terap filmfilm keren sepwrti starwars dl gamegame kompleks suka paham jengkel kadang klik objek body eh klik blender sayang ctrlz maju manusia ubah pikir alam asistensi kali kesan asprak ajar mbak asprak sistem relasi tambah luas kenal orang senang ajar orangorang hebat,1,1,blender aplikasi asing mipa original ajar blender senang ngeri ngeri sedap senang ajar blender tarik blender ilmu wawas alam erti betapa hebat orangorang balik animasi 3d terap filmfilm keren sepwrti starwars dl gamegame kompleks suka paham jengkel kadang klik objek body eh klik blender sayang ctrlz maju manusia ubah pikir alam asistensi kali kesan asprak ajar mbak asprak sistem relasi tambah luas kenal orang senang ajar orangorang hebat,0.7379515171051025,1
modelling satelit butuh lumayan objek sabar susun atur kecil kadang salah klik klik sulit temanteman ajar mbak asprak senang senang temu orangorang hebat bantu proses terimakasih,1,1,modelling satelit butuh lumayan objek sabar susun atur kecil kadang salah klik klik sulit temanteman ajar mbak asprak senang senang temu orangorang hebat bantu proses terimakasih,0.827117383480072,1
coloring mudah banding modelling tspi proyek bagus warna aneh coloring mudah proyek sedia skinnya google mbak asprak senang temanteman bantu ajar main kawan ilmu sungguh untung keliling orangorang tani proses,1,1,coloring mudah banding modelling tspi proyek bagus warna aneh coloring mudah proyek sedia skinnya google mbak asprak senang temanteman bantu ajar main kawan ilmu sungguh untung keliling orangorang tani proses,0.98539137840271,1
bab rumit bab butuh light mnegaturnya sulit atur lighting objek,-1,-1,bab rumit bab butuh light mnegaturnya sulit atur lighting objek,0.982176661491394,-1
suka bab coloring kerja cepat banding bab suka bab cari tekstur cocok design internet sulit cari alternatif tekstur,0,1,suka bab coloring kerja cepat banding bab suka bab cari tekstur cocok design internet sulit cari alternatif tekstur,0.8763490915298462,-1
bab kerja simple lighting cahaya ajar susah kerja tahap modelling,-1,-1,bab kerja simple lighting cahaya ajar susah kerja tahap modelling,0.9254492521286012,-1
bab susah bab bingung proses objek beribtextur gambar susah lighting objek coloring,-1,-1,bab susah bab bingung proses objek beribtextur gambar susah lighting objek coloring,0.9911680221557616,-1
susah susah maju ambil tantang cowok seru sih ya asah mental btw terima kasih mas assistant,1,1,susah susah maju ambil tantang cowok seru sih ya asah mental btw terima kasih mas assistant,0.9023135900497437,1
apresiasi developer alam guna aplikasi mgv tingkat bug fix developer user temu bug alikasi mgv tombol navigasi terkadang pencet moga developer cepat tanggap user experience,-1,-1,apresiasi developer alam guna aplikasi mgv tingkat bug fix developer user temu bug alikasi mgv tombol navigasi terkadang pencet moga developer cepat tanggap user experience,0.8838618993759155,1
semangat jalan tugas inidan moga depan laptop aman 3d moga laku maksimal,1,1,semangat jalan tugas inidan moga depan laptop aman 3d moga laku maksimal,0.9859926104545592,1
alhamdulillah lancar demostrasinya mbak asprak nya pol cantik pulapeh alhamdulillah pok e,1,1,alhamdulillah lancar demostrasinya mbak asprak nya pol cantik pulapeh alhamdulillah pok e,0.9851345419883728,1
semangat semangat semangat yuk lighting bismillah pokok esemangat semangat semangat,1,1,semangat semangat semangat yuk lighting bismillah pokok esemangat semangat semangat,0.638064444065094,1
terimakasih mbamas asprak buaik cantik ganteng manis tugas imgv lancar,1,1,terimakasih mbamas asprak buaik cantik ganteng manis tugas imgv lancar,0.9764278531074524,1
daki gunung lewat lembah menggerjakan bab sampai hujung jalan validasi produk,0,-1,daki gunung lewat lembah menggerjakan bab sampai hujung jalan validasi produk,0.5307344198226929,-1
alam ajar susah bab coloring texturing bab lighting kurang medapat plus,-1,-1,alam ajar susah bab coloring texturing bab lighting kurang medapat plus,0.9650793671607972,-1
nikmat challenge revisi asprak temu asprak saransaran kritik bangun,0,1,nikmat challenge revisi asprak temu asprak saransaran kritik bangun,0.8669877648353577,0
bab lighting ajar cahaya objek 4 lighting poin sun spotlight area,0,1,bab lighting ajar cahaya objek 4 lighting poin sun spotlight area,0.9898712038993835,0
mgv seru kritik saran adakarena temu kurang web inisejauh bagus mudah akses,0,1,mgv seru kritik saran adakarena temu kurang web inisejauh bagus mudah akses,0.8963914513587952,1
tahap blender benarbenar blender wadah asah tingkat skil dunia multimedia karya digital,1,1,tahap blender benarbenar blender wadah asah tingkat skil dunia multimedia karya digital,0.9620195031166076,0
alhamdulillah bab 2 mudah moga kerja yaallah yaallah menang,1,1,alhamdulillah bab 2 mudah moga kerja yaallah yaallah menang,0.987297773361206,1
lighting nya sat set wat wet alhamdulilah hari langsung asprak ac moga bab amin,1,1,lighting nya sat set wat wet alhamdulilah hari langsung asprak ac moga bab amin,0.9682915806770324,1
senang ulik bab lighting 3 file konsep beda beda kendala 2 file keluar bayang colloring,0,-1,senang ulik bab lighting 3 file konsep beda beda kendala 2 file keluar bayang colloring,0.6186950206756592,1
maaf kuis ngebugmenguntungkan sih kadang bikin bingung sok far sok good not bad kerja lighting good i wil my best for next chapter,0,1,maaf kuis ngebugmenguntungkan sih kadang bikin bingung sok far sok good not bad kerja lighting good i wil my best for next chapter,0.8782449960708618,1
nikmat mata kuliah imgv nikmat ehehehe pengin banget ngejar bintang yaallah balap mulu woilah gapapa gapapa next time kali ya mingguminggu daya ya hng salah alas unuk lalai tugastugas coolyeah imgv mwehehe tuh kayak nya ku hadap suasana apa mak butuh someone talk eluselus pala eheheheh daya pukpuk 3d ya keluh kesah nyakebanyakan keluhin bingung ya pokok mah teh butuh orang tua ku samping aak pulkam coy,0,1,nikmat mata kuliah imgv nikmat ehehehe pengin banget ngejar bintang yaallah balap mulu woilah gapapa gapapa next time kali ya mingguminggu daya ya hng salah alas unuk lalai tugastugas coolyeah imgv mwehehe tuh kayak nya ku hadap suasana apa mak butuh someone talk eluselus pala eheheheh daya pukpuk 3d ya keluh kesah nyakebanyakan keluhin bingung ya pokok mah teh butuh orang tua ku samping aak pulkam coy,0.4985521137714386,1
jujur modeling susah ampun cari referensi asprak mesti report revisi papa,-1,-1,jujur modeling susah ampun cari referensi asprak mesti report revisi papa,0.9745920300483704,-1
kemarin validasi asprak mbak asprak alhamdulillah produk revisi tambah tambah,1,1,kemarin validasi asprak mbak asprak alhamdulillah produk revisi tambah tambah,0.9932981133461,0
materi ajar atur cahaya blender pelata arah cahaya tuju susah pilih arah cahaya,-1,-1,materi ajar atur cahaya blender pelata arah cahaya tuju susah pilih arah cahaya,0.9690343737602234,0
bab suka warna ta rumit bayang pas bab asistensi mas asprak ya sih terimakasih kakak kakak love lu ful,1,1,bab suka warna ta rumit bayang pas bab asistensi mas asprak ya sih terimakasih kakak kakak love lu ful,0.7856805324554443,1
kali pengang blander pilih judul alveolus bentuk bulat bulat kayak deh judul laen heuhuhu,0,-1,kali pengang blander pilih judul alveolus bentuk bulat bulat kayak deh judul laen heuhuhu,0.4673867523670196,-1
modeling sumpa pengin nanges uangel stok suabar e kudu dituambah tuambah deh overal semaput aman mek ya yaallah yaallah,0,-1,modeling sumpa pengin nanges uangel stok suabar e kudu dituambah tuambah deh overal semaput aman mek ya yaallah yaallah,0.5039918422698975,-1
maaf banget kayak nya aku teliti lighting bab pulang mudah blander ya moga depan dimudahin amin serius,-1,-1,maaf banget kayak nya aku teliti lighting bab pulang mudah blander ya moga depan dimudahin amin serius,0.7173720598220825,1
lighting bab mudah ajar paham jelas youtube berbedabeda dasardasar bba mudah sulit inisiatif lighting produk hasil,0,1,lighting bab mudah ajar paham jelas youtube berbedabeda dasardasar bba mudah sulit inisiatif lighting produk hasil,0.6621555089950562,-1
bab 3 lighting alami sulit proses kerja suka bab 3 lighting modal tutorial youtube paham proses lighting validasi jalan lancar,0,1,bab 3 lighting alami sulit proses kerja suka bab 3 lighting modal tutorial youtube paham proses lighting validasi jalan lancar,0.6291107535362244,1
lewat paruh tugas imgv bab 4 moga drama menangismenangis moga mudah bab 8,1,1,lewat paruh tugas imgv bab 4 moga drama menangismenangis moga mudah bab 8,0.483512818813324,0
alhamdulillah rintang lumayan susah ajar nol paham terimakasih semangat,1,1,alhamdulillah rintang lumayan susah ajar nol paham terimakasih semangat,0.6345210671424866,1
lighting lumayan bikin pusing senang drama menang menang drama misu misu hehehe,1,1,lighting lumayan bikin pusing senang drama menang menang drama misu misu hehehe,0.5615594983100891,-1
bab lighting sengaja jauhjauh deadline bilang paham bab video tutorial saran asprak point lighting produk,-1,-1,bab lighting sengaja jauhjauh deadline bilang paham bab video tutorial saran asprak point lighting produk,0.990766167640686,0
materi materi bantu proses lighting suka segi papar mudah paham suka cepat video nya ulang,1,1,materi materi bantu proses lighting suka segi papar mudah paham suka cepat video nya ulang,0.6919271349906921,1
bab 3 lighting alhamdulilah mudah bab 1 modelling bab 2 coloring alhamdulilah asprak,1,1,bab 3 lighting alhamdulilah mudah bab 1 modelling bab 2 coloring alhamdulilah asprak,0.9457449316978456,1
materi bab 3 lighting mudah sulit materi bab lighting kerja 4 model lighting simpel light sun area,0,1,materi bab 3 lighting mudah sulit materi bab lighting kerja 4 model lighting simpel light sun area,0.7813054919242859,0
awal cerita jalan imgv mari awal doa ikhtiar hasil bintang barokah,0,1,awal cerita jalan imgv mari awal doa ikhtiar hasil bintang barokah,0.9598757028579712,1
bismillah semangat semangat semangat semangat semangat semangat semangat semangat semangat semangat,1,1,bismillah semangat semangat semangat semangat semangat semangat semangat semangat semangat semangat,0.6236693859100342,1
bab coloring leptop merespon warna image harap situ servis leptop ganti ssd dl uras duit blender coloring pinjem leptop langsung project alhamdulillah bab 2 coloring jalan lancar asprak mbak hana semangat kejar bintang sungkan teman pinjam leptopnya moga depan kejar bintang leptop project jalan lancar,1,1,bab coloring leptop merespon warna image harap situ servis leptop ganti ssd dl uras duit blender coloring pinjem leptop langsung project alhamdulillah bab 2 coloring jalan lancar asprak mbak hana semangat kejar bintang sungkan teman pinjam leptopnya moga depan kejar bintang leptop project jalan lancar,0.9006112217903137,1
bab sulit bab bab bab main fokus lighting produk asistensi senang bab langsung hadap lecturer bintang,1,1,bab sulit bab bab bab main fokus lighting produk asistensi senang bab langsung hadap lecturer bintang,0.7781074643135071,1
bab lighting bab mudah bagi nangisnangis ngerjain menang menang,1,1,bab lighting bab mudah bagi nangisnangis ngerjain menang menang,0.904788076877594,1
ajar design teks aplikasi blender sesuai bentuk bentuk lengkung materi susah susah gampang,0,-1,ajar design teks aplikasi blender sesuai bentuk bentuk lengkung materi susah susah gampang,0.737786054611206,0
suka materi lighting kesan hidup produk suka materi lemah tangkap informasi ajar youtube alam asistensi nyaman hubung asprak asistensi baik quiz mana uji coba salah pilih sekian terimakasih,1,1,suka materi lighting kesan hidup produk suka materi lemah tangkap informasi ajar youtube alam asistensi nyaman hubung asprak asistensi baik quiz mana uji coba salah pilih sekian terimakasih,0.8181002140045166,-1
bab enak buat mudah senang depan ajar hasil bagus tarik,1,1,bab enak buat mudah senang depan ajar hasil bagus tarik,0.9653271436691284,1
kerja imgv bab lighting laptop ganti balik kerja tugas imgv kenal blender fungsi moga kuat tamat aamiin,1,1,kerja imgv bab lighting laptop ganti balik kerja tugas imgv kenal blender fungsi moga kuat tamat aamiin,0.8033459782600403,1
bab 3 lighting kerja mudah tuorial sedia paham asistensi jalan demonstrasi kerja asisten praktikum lancar,1,1,bab 3 lighting kerja mudah tuorial sedia paham asistensi jalan demonstrasi kerja asisten praktikum lancar,0.8244987726211548,1
kerja produk 3d pilih aju judul produk pilih judul anatomi tulang rusuk syukur langsung ac terima,1,1,kerja produk 3d pilih aju judul produk pilih judul anatomi tulang rusuk syukur langsung ac terima,0.9939697980880736,0
alam aplikasi mgv ganggu input nilai terkadang kacau sesuai developer mohon meng fix bug terimakasih,-1,-1,alam aplikasi mgv ganggu input nilai terkadang kacau sesuai developer mohon meng fix bug terimakasih,0.8263425230979919,-1
seruusaling senggol teman teman sehat kompetisi sehat cipta lingkung kompetisi sehat,1,1,seruusaling senggol teman teman sehat kompetisi sehat cipta lingkung kompetisi sehat,0.6455158591270447,1
tunggu pasti asdos report banget sehatsehat ya asdos moga fast respons tau kakak sibuk semangat kak jalan hidup,1,1,tunggu pasti asdos report banget sehatsehat ya asdos moga fast respons tau kakak sibuk semangat kak jalan hidup,0.5261790752410889,0
bab lighting senang lighting bermacammacam asprak banget temanteman bantu ajar alhamdulillah satelit bagus,1,1,bab lighting senang lighting bermacammacam asprak banget temanteman bantu ajar alhamdulillah satelit bagus,0.9861218333244324,1
ajar materi sulit operasi aplikasi salah materi dewasa hilang motivasi semangat selesai tugas hilang orang dekat sakit harus opname bingung tanggal kontrak lewat percaya orang milik proses masingmasing senang ajar suka deadline nya mepetmepet sulit tools blender masuk masuk apa materi senang menang kerja,-1,-1,ajar materi sulit operasi aplikasi salah materi dewasa hilang motivasi semangat selesai tugas hilang orang dekat sakit harus opname bingung tanggal kontrak lewat percaya orang milik proses masingmasing senang ajar suka deadline nya mepetmepet sulit tools blender masuk masuk apa materi senang menang kerja,0.988229513168335,-1
buat animasi senang web nya rekap nilai lambat ac loh,-1,-1,buat animasi senang web nya rekap nilai lambat ac loh,0.4981653392314911,1
bab 3 mudah paham teliti posisi lighting bagianbagian objek,1,1,bab 3 mudah paham teliti posisi lighting bagianbagian objek,0.947577178478241,0
alam paham materi labelling software blender tarik kali ajar materi barubaru video tutorial youtube,0,1,alam paham materi labelling software blender tarik kali ajar materi barubaru video tutorial youtube,0.9689701199531556,0
bab 2 coloring sulit alhamdulillah asprak hati bantu arah warna pas,1,1,bab 2 coloring sulit alhamdulillah asprak hati bantu arah warna pas,0.805498480796814,-1
bab lighting bingung atur tempat cahaya coba tata alhamdulillah ac asprak,1,1,bab lighting bingung atur tempat cahaya coba tata alhamdulillah ac asprak,0.9929459691047668,0
lighting lumayan gampang bab ya susah sih ya overal oke sih menang dikit,0,1,lighting lumayan gampang bab ya susah sih ya overal oke sih menang dikit,0.6176249384880066,-1
asisten praktikum banget ragu ilmu kasih masuk baik produk terimakasih,1,1,asisten praktikum banget ragu ilmu kasih masuk baik produk terimakasih,0.97913259267807,-1
bab labelling mudah paham youtube paham bab labelling bantu teman bab,1,1,bab labelling mudah paham youtube paham bab labelling bantu teman bab,0.4727653861045837,0
bab laksana mudah bab bab ajar dasar blender tahap sulit,0,1,bab laksana mudah bab bab ajar dasar blender tahap sulit,0.9727420210838318,-1
bab ajar proses buat animating produk paham erti animating bab,0,1,bab ajar proses buat animating produk paham erti animating bab,0.9520029425621032,0
mudah modelling susah proses asistensi jalan grogi selesai slo respon mas overal syekali mas bikin jantung copot dirosting dikit ngaruh,-1,-1,mudah modelling susah proses asistensi jalan grogi selesai slo respon mas overal syekali mas bikin jantung copot dirosting dikit ngaruh,0.9807579517364502,-1
alam ajar materi susah kendala coloring lali ajar teman teman,1,1,alam ajar materi susah kendala coloring lali ajar teman teman,0.9892627596855164,-1
ajar imgv senang sita tidur ya pusing bab tuh cari asprak huhuhu,0,1,ajar imgv senang sita tidur ya pusing bab tuh cari asprak huhuhu,0.988633632659912,-1
masyallah cari asprak pas teka teki luar kepala capek untung ac huft moga bab bab lancar ya pls,1,1,masyallah cari asprak pas teka teki luar kepala capek untung ac huft moga bab bab lancar ya pls,0.8732697367668152,1
ya bab kali gaterlalu susah banding bab bab ya susahsusah gampang sih tutor bantu hehehe,0,1,ya bab kali gaterlalu susah banding bab bab ya susahsusah gampang sih tutor bantu hehehe,0.9884909391403198,-1
bab labelling kali kerja susahsusah gampang kali tutor youtube mudah praktek paham,1,1,bab labelling kali kerja susahsusah gampang kali tutor youtube mudah praktek paham,0.6611745953559875,1
bab kali lighting susah susah gampang objek ditexturing gambar hasil beda objek dicoloring base color,-1,-1,bab kali lighting susah susah gampang objek ditexturing gambar hasil beda objek dicoloring base color,0.9091079235076904,-1
bab 3 ligthing kali kerja mudah cepat asistensi cepat demonstrasi report bab 3 kali operasi blender mudah paham bingung,1,1,bab 3 ligthing kali kerja mudah cepat asistensi cepat demonstrasi report bab 3 kali operasi blender mudah paham bingung,0.6146634221076965,1
materi lumayan mudah lewat materi susah kakak asprak tolong bimbing nya,0,-1,materi lumayan mudah lewat materi susah kakak asprak tolong bimbing nya,0.6854379177093506,0
bab 3 engga susah sih cari asprak susah asprak uda habis kuota,0,1,bab 3 engga susah sih cari asprak susah asprak uda habis kuota,0.9187192916870116,-1
jalan lancar mbak nya banget ramah dam mudah orang bab nya berat kayak modelling pokok berat modelling,1,1,jalan lancar mbak nya banget ramah dam mudah orang bab nya berat kayak modelling pokok berat modelling,0.9930103421211244,1
alhamdullillah ssedikit mudah lighting soalanya ajar kakak kakak hati terimakasih banayk kakak kakak heheh,1,1,alhamdullillah ssedikit mudah lighting soalanya ajar kakak kakak hati terimakasih banayk kakak kakak heheh,0.9858837723731996,1
alam asistensi seru sih kenal kating hati sombong suka tabung hehe sehat moga tuhan mudah urus,1,1,alam asistensi seru sih kenal kating hati sombong suka tabung hehe sehat moga tuhan mudah urus,0.7870346307754517,1
alam ajar materi tantang tarik ulik hasil animating bagus tarik,1,1,alam ajar materi tantang tarik ulik hasil animating bagus tarik,0.9477550983428956,1
alam bab animasi lumayan sulit paham animasi sulit temu konsep,-1,-1,alam bab animasi lumayan sulit paham animasi sulit temu konsep,0.9947004318237304,-1
bab lighting proses lumayan cepat asistensi asprak tahu putar lighting,1,1,bab lighting proses lumayan cepat asistensi asprak tahu putar lighting,0.7323978543281555,1
lighting sulit sulit coloring texturing 3d kerja tenggat tentu,-1,-1,lighting sulit sulit coloring texturing 3d kerja tenggat tentu,0.8965507745742798,-1
bab mudah banding bab tutor yutup sedia mudah paham tahta tinggi modelling menang,1,1,bab mudah banding bab tutor yutup sedia mudah paham tahta tinggi modelling menang,0.9438183307647704,1
senang asprak nya masuk mudah ajar alami sulit bantu,1,1,senang asprak nya masuk mudah ajar alami sulit bantu,0.5626396536827087,1
bingung paham uv unwrapping blender texture langsung error patah patah,-1,-1,bingung paham uv unwrapping blender texture langsung error patah patah,0.9941991567611694,-1
asli gampang bang ngejar bintang mas assistant aga susah banya challange aga susah,0,-1,asli gampang bang ngejar bintang mas assistant aga susah banya challange aga susah,0.8952928781509399,-1
tahap labeling lumayan eazy pizy lemon squizy hehehehe banding modelling uangel alhamdulillah survive ya allah,1,1,tahap labeling lumayan eazy pizy lemon squizy hehehehe banding modelling uangel alhamdulillah survive ya allah,0.9887433052062988,1
bab 3 kali mudah ya alhamdulillah proses asistensi jalan lancar alhamdulillah,1,1,bab 3 kali mudah ya alhamdulillah proses asistensi jalan lancar alhamdulillah,0.9871811270713806,1
asprak mbak teliti asik banget kasi saransaran terima kasih deh moga depan asprak,1,1,asprak mbak teliti asik banget kasi saransaran terima kasih deh moga depan asprak,0.9851022958755492,1
bab 1 modelling langkah kerja produk 3d bab 1 ajar paham tutorial tutorial youtube asistensi jalan lancar revisi,0,1,bab 1 modelling langkah kerja produk 3d bab 1 ajar paham tutorial tutorial youtube asistensi jalan lancar revisi,0.977508306503296,0
bab 2 coloring texturing bab mudah bantu video tutorial asistensi jalan lancar demonstrasi kerja asprak,1,1,bab 2 coloring texturing bab mudah bantu video tutorial asistensi jalan lancar demonstrasi kerja asprak,0.9422353506088256,0
kating bab 3 lighting mudah lumayan mudah sih asprak enak pinjem leptop ngerjain lighting lancar jam coba langsung demons asprak report ku kerja besok hari leptop temenku kirim asprak ac revisi moga bab bab lancar moga sehat setep sekian terima kasih,1,1,kating bab 3 lighting mudah lumayan mudah sih asprak enak pinjem leptop ngerjain lighting lancar jam coba langsung demons asprak report ku kerja besok hari leptop temenku kirim asprak ac revisi moga bab bab lancar moga sehat setep sekian terima kasih,0.6711623072624207,1
materi modelling rumit makan paham namanama tools serta fungsi proses validasi jalan lancar,0,1,materi modelling rumit makan paham namanama tools serta fungsi proses validasi jalan lancar,0.7582021951675415,-1
bab animaating modelling tantang babrendering sih gantung spek laptop hehehe,0,1,bab animaating modelling tantang babrendering sih gantung spek laptop hehehe,0.7398211359977722,0
alhamdulilah lancar bahagia sentosa moga render ngebut ngerjain bab amin,1,1,alhamdulilah lancar bahagia sentosa moga render ngebut ngerjain bab amin,0.9680435061454772,1
moga bab entar bab 6 habis asprak super duper mega juta duper amin 40x,1,1,moga bab entar bab 6 habis asprak super duper mega juta duper amin 40x,0.7126263976097107,1
tahap alhamdulillah kejar paham ajar kreasi kreatif tata edit bentuk ukur warna tulis,1,1,tahap alhamdulillah kejar paham ajar kreasi kreatif tata edit bentuk ukur warna tulis,0.9194490313529968,0
materi mudah paham media ajar bantu media mudah paham,1,1,materi mudah paham media ajar bantu media mudah paham,0.7074825167655945,0
aman ya teman teman tau randeringsemangat teman teman kejar imgvtulation,1,1,aman ya teman teman tau randeringsemangat teman teman kejar imgvtulation,0.9894077777862548,0
bab rendering latih sabar proses rendering sisi senang alam ajar senang,1,1,bab rendering latih sabar proses rendering sisi senang alam ajar senang,0.6614403128623962,1
animasi pusing banget susah banget step 3d susah sih ya ahirnya effort sih,-1,-1,animasi pusing banget susah banget step 3d susah sih ya ahirnya effort sih,0.994906485080719,-1
tahap jalan mudah proses kerja cari asprak proses validasi moga mudah,1,1,tahap jalan mudah proses kerja cari asprak proses validasi moga mudah,0.5286086201667786,0
alhamdulillah kesini bab mudah bingung letak mana posisi taruh teks,1,1,alhamdulillah kesini bab mudah bingung letak mana posisi taruh teks,0.8735914826393127,-1
bab labelling materi tutorial dapat mudah paham terap produk selesai,1,1,bab labelling materi tutorial dapat mudah paham terap produk selesai,0.5152473449707031,0
bab 4 labelling materi mudah paham mudah praktik materi bab,1,1,bab 4 labelling materi mudah paham mudah praktik materi bab,0.7844932079315186,0
alhamdulillah mata kuliah mgv sok far tumbang tipes demam terimakasih asprak sulit,1,1,alhamdulillah mata kuliah mgv sok far tumbang tipes demam terimakasih asprak sulit,0.9077587723731996,-1
bab 4 labelling alhamdulilah lumayan mudah sulit bab 1 modelling asprak nya sih,0,1,bab 4 labelling alhamdulilah lumayan mudah sulit bab 1 modelling asprak nya sih,0.9410008192062378,1
materi bab 4 labelilling susah mudah aplikasi dalam produk suka materi bab labelling,-1,-1,materi bab 4 labelilling susah mudah aplikasi dalam produk suka materi bab labelling,0.9724374413490297,-1
ajar materi animasi jujur lumayan nikmat kendala device blue screen,1,1,ajar materi animasi jujur lumayan nikmat kendala device blue screen,0.98688405752182,1
bab 1 modeling alhamdulillah selesai kendala first time pakai blender syukur asprak banget ramah cantik,1,1,bab 1 modeling alhamdulillah selesai kendala first time pakai blender syukur asprak banget ramah cantik,0.9903653860092164,1
labelling gampang ribet overal chil sih ngerjain labelling chil reportnya xixixixixixi,1,1,labelling gampang ribet overal chil sih ngerjain labelling chil reportnya xixixixixixi,0.9812798500061036,-1
seru sih bab katingnya ajar adikadiknya asprak temu saran kritik bangun,1,1,seru sih bab katingnya ajar adikadiknya asprak temu saran kritik bangun,0.9131721258163452,1
nya drama tolak judul alhamdulillah terima produk gampang first time pakai blender bisa,1,1,nya drama tolak judul alhamdulillah terima produk gampang first time pakai blender bisa,0.7980085015296936,1
bab 2 texturing alhamdulillah lancar kendala cuman lambat banget 11 ngerjain tugas syukur lambat asprak cantik,0,1,bab 2 texturing alhamdulillah lancar kendala cuman lambat banget 11 ngerjain tugas syukur lambat asprak cantik,0.5932714939117432,-1
bab mudah semangat kerja depan semangat ajar asprak,1,1,bab mudah semangat kerja depan semangat ajar asprak,0.9805702567100524,1
ajar materi labeling faham 3d fitur fitur blender kokoh iman istighfar,0,1,ajar materi labeling faham 3d fitur fitur blender kokoh iman istighfar,0.9834541082382202,0
dapat labeling atur sesuai objek 3 dimensi tools bab labeling,0,1,dapat labeling atur sesuai objek 3 dimensi tools bab labeling,0.989197075366974,0
